Linux 7.0.0-31-generic (ausitn-garcia-ROG-Zephyrus-G14-GA402XV-GA402XV) 	09/18/26 	_x86_64_	(16 CPU)

21:54:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:12     all    3.62    0.00    0.83    0.01    0.00    0.63    0.00    0.00    0.00   94.91
21:56:12       0    2.12    0.00    0.58    0.00    0.00    5.60    0.00    0.00    0.00   91.70
21:56:12       1    1.83    0.00    0.61    0.00    0.00    1.01    0.00    0.00    0.00   96.55
21:56:12       2    2.62    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   96.17
21:56:12       3    8.20    0.00    1.80    0.00    0.00    0.20    0.00    0.00    0.00   89.80
21:56:12       4    4.24    0.00    0.81    0.20    0.00    0.20    0.00    0.00    0.00   94.55
21:56:12       5    7.97    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   90.44
21:56:12       6    4.42    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   94.18
21:56:12       7    5.98    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   92.23
21:56:12       8    1.41    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:56:12       9    1.62    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.36
21:56:12      10    1.85    0.00    0.62    0.00    0.00    0.21    0.00    0.00    0.00   97.33
21:56:12      11    3.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   95.98
21:56:12      12    3.02    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.18
21:56:12      13    5.26    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   93.93
21:56:12      14    1.62    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.77
21:56:12      15    2.43    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   96.96

21:56:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:17     all    3.62    0.00    0.88    0.00    0.00    0.80    0.00    0.00    0.00   94.70
21:56:17       0    2.27    0.00    0.76    0.00    0.00    7.20    0.00    0.00    0.00   89.77
21:56:17       1    2.01    0.00    1.00    0.00    0.00    1.61    0.00    0.00    0.00   95.38
21:56:17       2    2.43    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.15
21:56:17       3    9.36    0.00    1.59    0.00    0.00    0.40    0.00    0.00    0.00   88.65
21:56:17       4    4.60    0.00    1.00    0.00    0.00    0.60    0.00    0.00    0.00   93.80
21:56:17       5   10.22    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   88.38
21:56:17       6    3.62    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.17
21:56:17       7    4.43    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   94.16
21:56:17       8    1.22    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   98.58
21:56:17       9    1.21    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.18
21:56:17      10    1.43    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   97.96
21:56:17      11    4.79    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.81
21:56:17      12    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:56:17      13    3.21    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   95.58
21:56:17      14    2.21    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:56:17      15    2.62    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.58

21:56:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:22     all    3.65    0.00    0.90    0.04    0.00    0.65    0.00    0.00    0.00   94.76
21:56:22       0    1.72    0.00    0.38    0.00    0.00    6.13    0.00    0.00    0.00   91.76
21:56:22       1    1.81    0.00    0.60    0.00    0.00    1.01    0.00    0.00    0.00   96.57
21:56:22       2    2.41    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   96.58
21:56:22       3    7.16    0.00    1.59    0.00    0.00    0.40    0.00    0.00    0.00   90.85
21:56:22       4    3.62    0.00    1.21    0.20    0.00    0.20    0.00    0.00    0.00   94.77
21:56:22       5    8.15    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   90.06
21:56:22       6    5.01    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   93.19
21:56:22       7    4.82    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.78
21:56:22       8    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:56:22       9    1.01    0.00    0.40    0.20    0.00    0.00    0.00    0.00    0.00   98.38
21:56:22      10    0.61    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.77
21:56:22      11    9.22    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   89.18
21:56:22      12    3.23    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   95.76
21:56:22      13    4.22    0.00    1.20    0.20    0.00    0.20    0.00    0.00    0.00   94.18
21:56:22      14    1.62    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.57
21:56:22      15    2.43    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   97.16

21:56:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:27     all    3.67    0.00    0.83    0.01    0.00    0.69    0.00    0.00    0.00   94.80
21:56:27       0    1.53    0.00    0.57    0.00    0.00    6.31    0.00    0.00    0.00   91.59
21:56:27       1    1.41    0.00    0.60    0.00    0.00    1.41    0.00    0.00    0.00   96.58
21:56:27       2    1.62    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:56:27       3    9.00    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   89.80
21:56:27       4    4.02    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.77
21:56:27       5    8.32    0.00    1.58    0.00    0.00    0.20    0.00    0.00    0.00   89.90
21:56:27       6    4.63    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   93.96
21:56:27       7    4.59    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   93.81
21:56:27       8    1.42    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.98
21:56:27       9    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:56:27      10    1.43    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   97.96
21:56:27      11    6.43    0.00    1.20    0.20    0.00    0.40    0.00    0.00    0.00   91.77
21:56:27      12    2.83    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.36
21:56:27      13    4.83    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   93.96
21:56:27      14    2.22    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.97
21:56:27      15    3.41    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   95.79

21:56:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:32     all    3.56    0.00    0.92    0.06    0.00    0.64    0.00    0.00    0.00   94.82
21:56:32       0    1.92    0.00    0.77    0.00    0.00    5.58    0.00    0.00    0.00   91.73
21:56:32       1    1.81    0.00    0.80    0.00    0.00    1.21    0.00    0.00    0.00   96.18
21:56:32       2    0.81    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.98
21:56:32       3    7.00    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   91.40
21:56:32       4    3.83    0.00    0.81    0.20    0.00    0.20    0.00    0.00    0.00   94.96
21:56:32       5    9.07    0.00    1.38    0.20    0.00    0.39    0.00    0.00    0.00   88.95
21:56:32       6    4.79    0.00    1.40    0.20    0.00    0.60    0.00    0.00    0.00   93.01
21:56:32       7    4.99    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.61
21:56:32       8    1.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:56:32       9    1.21    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.18
21:56:32      10    1.43    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.75
21:56:32      11    6.64    0.00    1.41    0.20    0.00    0.20    0.00    0.00    0.00   91.55
21:56:32      12    2.62    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   96.57
21:56:32      13    5.23    0.00    0.80    0.20    0.00    0.20    0.00    0.00    0.00   93.56
21:56:32      14    2.22    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   96.97
21:56:32      15    2.23    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.96

21:56:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:37     all    3.65    0.00    0.86    0.04    0.00    0.55    0.00    0.00    0.00   94.91
21:56:37       0    1.56    0.00    0.39    0.00    0.00    4.09    0.00    0.00    0.00   93.96
21:56:37       1    1.62    0.00    0.81    0.00    0.00    1.01    0.00    0.00    0.00   96.57
21:56:37       2    2.02    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.57
21:56:37       3    6.90    0.00    1.22    0.00    0.00    0.20    0.00    0.00    0.00   91.68
21:56:37       4    6.18    0.00    1.39    0.40    0.00    0.20    0.00    0.00    0.00   91.83
21:56:37       5    8.95    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   89.26
21:56:37       6    3.83    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   94.76
21:56:37       7    5.21    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.39
21:56:37       8    1.83    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   97.57
21:56:37       9    1.02    0.00    0.41    0.20    0.00    0.20    0.00    0.00    0.00   98.17
21:56:37      10    2.24    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.95
21:56:37      11    4.04    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.55
21:56:37      12    2.03    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.95
21:56:37      13    5.41    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   93.59
21:56:37      14    2.42    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:56:37      15    3.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.18

21:56:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:42     all    3.54    0.00    0.82    0.03    0.00    0.50    0.00    0.00    0.00   95.11
21:56:42       0    1.94    0.00    0.39    0.00    0.00    5.04    0.00    0.00    0.00   92.64
21:56:42       1    1.82    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   96.96
21:56:42       2    2.02    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:56:42       3    9.22    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   89.38
21:56:42       4    4.86    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   94.13
21:56:42       5    9.58    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   88.62
21:56:42       6    3.83    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.96
21:56:42       7    4.44    0.00    1.41    0.20    0.00    0.20    0.00    0.00    0.00   93.74
21:56:42       8    1.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.38
21:56:42       9    1.42    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.97
21:56:42      10    1.64    0.00    0.82    0.00    0.00    0.00    0.00    0.00    0.00   97.54
21:56:42      11    2.64    0.00    1.22    0.20    0.00    0.20    0.00    0.00    0.00   95.73
21:56:42      12    1.82    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   97.77
21:56:42      13    4.23    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   95.16
21:56:42      14    2.82    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.37
21:56:42      15    2.41    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.59

21:56:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:47     all    3.65    0.00    0.94    0.03    0.00    0.54    0.00    0.00    0.00   94.84
21:56:47       0    1.75    0.00    0.78    0.00    0.00    4.86    0.00    0.00    0.00   92.61
21:56:47       1    2.21    0.00    0.80    0.00    0.00    1.01    0.00    0.00    0.00   95.98
21:56:47       2    2.62    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.37
21:56:47       3    7.80    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   90.40
21:56:47       4    5.65    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   93.35
21:56:47       5    9.16    0.00    1.39    0.20    0.00    0.40    0.00    0.00    0.00   88.84
21:56:47       6    4.03    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   94.96
21:56:47       7    5.61    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   92.99
21:56:47       8    1.82    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.58
21:56:47       9    2.21    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.79
21:56:47      10    1.44    0.00    0.62    0.00    0.00    0.00    0.00    0.00    0.00   97.94
21:56:47      11    3.62    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.97
21:56:47      12    2.22    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.57
21:56:47      13    4.00    0.00    1.20    0.20    0.00    0.20    0.00    0.00    0.00   94.40
21:56:47      14    2.01    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:56:47      15    2.23    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.17

21:56:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:52     all    3.58    0.00    0.92    0.00    0.00    0.55    0.00    0.00    0.00   94.95
21:56:52       0    1.94    0.00    0.58    0.00    0.00    4.47    0.00    0.00    0.00   93.01
21:56:52       1    2.23    0.00    0.61    0.00    0.00    1.01    0.00    0.00    0.00   96.15
21:56:52       2    2.01    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.78
21:56:52       3    8.23    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   90.36
21:56:52       4    4.23    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   93.95
21:56:52       5    9.56    0.00    1.79    0.00    0.00    0.20    0.00    0.00    0.00   88.45
21:56:52       6    4.22    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   94.38
21:56:52       7    6.02    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   92.37
21:56:52       8    1.61    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:56:52       9    1.42    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.57
21:56:52      10    1.23    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.95
21:56:52      11    3.22    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.57
21:56:52      12    2.62    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:56:52      13    3.43    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   95.76
21:56:52      14    2.62    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   96.58
21:56:52      15    2.62    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.18

21:56:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:56:57     all    3.61    0.00    0.87    0.05    0.00    0.49    0.00    0.00    0.00   94.98
21:56:57       0    2.34    0.00    0.78    0.00    0.00    4.09    0.00    0.00    0.00   92.79
21:56:57       1    1.61    0.00    1.01    0.00    0.00    1.21    0.00    0.00    0.00   96.18
21:56:57       2    2.42    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   96.57
21:56:57       3    8.82    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   89.98
21:56:57       4    4.43    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.37
21:56:57       5    7.80    0.00    1.40    0.20    0.00    0.40    0.00    0.00    0.00   90.20
21:56:57       6    3.82    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   95.18
21:56:57       7    4.83    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   93.56
21:56:57       8    2.03    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   97.57
21:56:57       9    1.01    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:56:57      10    1.64    0.00    0.82    0.61    0.00    0.20    0.00    0.00    0.00   96.73
21:56:57      11    3.46    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   95.53
21:56:57      12    2.62    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   96.57
21:56:57      13    5.42    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   93.78
21:56:57      14    2.83    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   96.57
21:56:57      15    2.62    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.57

21:56:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:02     all    4.40    0.00    1.53    0.00    0.00    0.58    0.00    0.00    0.00   93.48
21:57:02       0    2.53    0.00    0.97    0.00    0.00    4.48    0.00    0.00    0.00   92.01
21:57:02       1    2.83    0.00    1.41    0.00    0.00    1.01    0.00    0.00    0.00   94.75
21:57:02       2    3.42    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   94.57
21:57:02       3    9.42    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00   87.98
21:57:02       4    5.25    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   93.13
21:57:02       5   10.34    0.00    2.98    0.00    0.00    0.40    0.00    0.00    0.00   86.28
21:57:02       6    4.62    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.98
21:57:02       7    5.63    0.00    2.01    0.00    0.00    0.20    0.00    0.00    0.00   92.15
21:57:02       8    2.43    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.15
21:57:02       9    2.03    0.00    1.42    0.00    0.00    0.00    0.00    0.00    0.00   96.54
21:57:02      10    2.45    0.00    1.63    0.00    0.00    0.00    0.00    0.00    0.00   95.92
21:57:02      11    6.04    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   92.15
21:57:02      12    2.62    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.56
21:57:02      13    4.24    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.34
21:57:02      14    3.24    0.00    1.42    0.00    0.00    0.20    0.00    0.00    0.00   95.14
21:57:02      15    3.24    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   95.34

21:57:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:07     all    3.75    0.00    0.97    0.04    0.00    0.51    0.00    0.00    0.00   94.73
21:57:07       0    2.13    0.00    0.58    0.00    0.00    5.03    0.00    0.00    0.00   92.26
21:57:07       1    3.02    0.00    0.81    0.00    0.00    1.01    0.00    0.00    0.00   95.16
21:57:07       2    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:57:07       3    9.58    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   88.82
21:57:07       4    3.82    0.00    1.41    0.20    0.00    0.20    0.00    0.00    0.00   94.37
21:57:07       5    9.52    0.00    1.39    0.00    0.00    0.20    0.00    0.00    0.00   88.89
21:57:07       6    4.19    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   94.21
21:57:07       7    5.99    0.00    1.60    0.20    0.00    0.20    0.00    0.00    0.00   92.02
21:57:07       8    2.23    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.17
21:57:07       9    1.82    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:57:07      10    1.85    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   97.74
21:57:07      11    2.83    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   96.36
21:57:07      12    2.83    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.96
21:57:07      13    3.62    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   95.37
21:57:07      14    2.22    0.00    0.81    0.20    0.00    0.20    0.00    0.00    0.00   96.57
21:57:07      15    2.02    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   97.17

21:57:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:12     all    3.74    0.00    0.85    0.01    0.00    0.58    0.00    0.00    0.00   94.82
21:57:12       0    1.75    0.00    0.58    0.00    0.00    5.05    0.00    0.00    0.00   92.62
21:57:12       1    2.02    0.00    0.61    0.00    0.00    1.01    0.00    0.00    0.00   96.36
21:57:12       2    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:57:12       3    7.87    0.00    1.97    0.00    0.00    0.39    0.00    0.00    0.00   89.76
21:57:12       4    6.43    0.00    1.41    0.20    0.00    0.20    0.00    0.00    0.00   91.77
21:57:12       5    8.57    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   89.64
21:57:12       6    3.82    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   94.98
21:57:12       7    7.23    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   91.77
21:57:12       8    2.22    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.18
21:57:12       9    1.42    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:57:12      10    1.84    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.34
21:57:12      11    3.45    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   95.74
21:57:12      12    2.42    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.57
21:57:12      13    4.02    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.98
21:57:12      14    2.02    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:57:12      15    2.41    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.78

21:57:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:17     all    3.68    0.00    0.90    0.01    0.00    0.55    0.00    0.00    0.00   94.85
21:57:17       0    1.55    0.00    0.39    0.00    0.00    5.04    0.00    0.00    0.00   93.02
21:57:17       1    2.02    0.00    0.81    0.00    0.00    0.81    0.00    0.00    0.00   96.36
21:57:17       2    2.23    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.75
21:57:17       3    8.48    0.00    1.58    0.00    0.00    0.59    0.00    0.00    0.00   89.35
21:57:17       4    6.65    0.00    1.41    0.20    0.00    0.40    0.00    0.00    0.00   91.33
21:57:17       5    9.84    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   88.35
21:57:17       6    4.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.37
21:57:17       7    6.16    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   92.05
21:57:17       8    2.22    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.17
21:57:17       9    1.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:57:17      10    1.43    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   97.96
21:57:17      11    2.43    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.75
21:57:17      12    1.62    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.57
21:57:17      13    3.83    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   95.36
21:57:17      14    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:57:17      15    2.41    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.58

21:57:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:22     all    3.69    0.00    0.92    0.03    0.00    0.69    0.00    0.00    0.00   94.68
21:57:22       0    1.53    0.00    0.76    0.00    0.00    5.93    0.00    0.00    0.00   91.78
21:57:22       1    2.62    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.36
21:57:22       2    2.22    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   96.77
21:57:22       3    9.16    0.00    1.59    0.00    0.00    0.20    0.00    0.00    0.00   89.04
21:57:22       4    5.84    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   92.56
21:57:22       5    9.02    0.00    1.60    0.00    0.00    0.20    0.00    0.00    0.00   89.18
21:57:22       6    4.39    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   94.21
21:57:22       7    5.21    0.00    1.20    0.20    0.00    0.20    0.00    0.00    0.00   93.19
21:57:22       8    2.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.18
21:57:22       9    1.62    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.77
21:57:22      10    1.44    0.00    0.62    0.00    0.00    0.21    0.00    0.00    0.00   97.74
21:57:22      11    3.22    0.00    0.80    0.20    0.00    0.20    0.00    0.00    0.00   95.57
21:57:22      12    1.21    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:57:22      13    3.82    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   95.18
21:57:22      14    2.22    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   96.77
21:57:22      15    3.41    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   95.39

21:57:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:57:27     all    3.68    0.00    0.98    0.09    0.00    0.61    0.00    0.00    0.00   94.64
21:57:27       0    1.74    0.00    0.77    0.00    0.00    5.60    0.00    0.00    0.00   91.89
21:57:27       1    2.01    0.00    1.00    1.00    0.00    1.20    0.00    0.00    0.00   94.78
21:57:27       2    2.44    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   96.74
21:57:27       3    8.50    0.00    1.78    0.00    0.00    0.40    0.00    0.00    0.00   89.33
21:57:27       4    5.04    0.00    1.21    0.20    0.00    0.20    0.00    0.00    0.00   93.35
21:57:27       5    8.40    0.00    1.60    0.20    0.00    0.40    0.00    0.00    0.00   89.40
21:57:27       6    4.03    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.76
21:57:27       7    4.78    0.00    1.99    0.00    0.00    0.20    0.00    0.00    0.00   93.03
21:57:27       8    2.62    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.58
21:57:27       9    1.41    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:57:27      10    2.04    0.00    0.82    0.00    0.00    0.20    0.00    0.00    0.00   96.93
21:57:27      11    4.23    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.77
21:57:27      12    2.22    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.98
21:57:27      13    4.22    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   94.78
21:57:27      14    2.02    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.17
